tier,variant,ticker,entry_time,exit_time,contracts,ivr_at_entry,sigma_at_entry,entry_underlying,pnl_usd,pnl_pct,exit_reason,exit_result,hold_days
3,v3_phaseB,INTC,2026-04-21 13:30:00+00:00,2026-04-23 19:55:00+00:00,1,23.9,0.509,67.31999969482422,13.269185600583633,0.0865309608640901,END_OF_RANGE,WIN,2.267361111111111
3,v4_filtered,INTC,2026-02-24 19:30:00+00:00,2026-03-20 13:30:00+00:00,1,72.7,0.451,46.30500030517578,46.973497478823134,0.5047746168357564,PROFIT_TARGET,WIN,23.75
3,v4_filtered,INTC,2026-03-25 13:30:00+00:00,2026-03-25 13:35:00+00:00,1,48.7,0.795,45.830101013183594,77.07724615153411,0.7659196694924192,PROFIT_TARGET,WIN,0.01
3,v4_filtered,INTC,2026-04-01 13:30:00+00:00,2026-04-01 13:35:00+00:00,1,69.1,1.023,46.439998626708984,137.25888239818426,0.9046706116119602,PROFIT_TARGET,WIN,0.01
3,v4_filtered,INTC,2026-04-08 13:30:00+00:00,2026-04-08 13:35:00+00:00,1,67.8,1.008,55.60499954223633,76.93296553655824,0.8993289879680506,PROFIT_TARGET,WIN,0.01
3,v4_filtered,INTC,2026-04-13 13:35:00+00:00,2026-04-16 13:35:00+00:00,1,34.6,0.631,64.45860290527344,105.88106893169682,0.5090939324365696,PROFIT_TARGET,WIN,3.0
3,v5_hedged,INTC,2026-02-24 19:30:00+00:00,2026-03-20 13:30:00+00:00,3,72.7,0.451,46.30500030517578,140.9204924364694,0.5047746168357564,PROFIT_TARGET,WIN,23.75
3,v5_hedged,INTC,2026-03-25 13:30:00+00:00,2026-03-25 13:35:00+00:00,1,48.7,0.795,45.830101013183594,77.07724615153411,0.7659196694924192,PROFIT_TARGET,WIN,0.01
3,v5_hedged,INTC,2026-04-01 13:30:00+00:00,2026-04-01 13:35:00+00:00,2,69.1,1.023,46.439998626708984,274.5177647963685,0.9046706116119602,PROFIT_TARGET,WIN,0.01
3,v5_hedged,INTC,2026-04-08 13:30:00+00:00,2026-04-08 13:35:00+00:00,2,67.8,1.008,55.60499954223633,153.86593107311649,0.8993289879680506,PROFIT_TARGET,WIN,0.01
3,v5_hedged,INTC,2026-04-13 13:35:00+00:00,2026-04-16 13:35:00+00:00,1,34.6,0.631,64.45860290527344,105.88106893169682,0.5090939324365696,PROFIT_TARGET,WIN,3.0
3,v1_baseline,PLTR,2026-02-24 19:30:00+00:00,2026-04-09 13:45:00+00:00,1,95.8,0.528,128.67999267578125,487.8471460527523,0.7895732437850674,PROFIT_TARGET,WIN,43.760416666666664
3,v1_baseline,PLTR,2026-04-14 13:45:00+00:00,2026-04-23 19:55:00+00:00,1,53.9,0.635,136.76499938964844,26.098515134452427,0.03814939393966851,END_OF_RANGE,WIN,9.256944444444445
3,v2_hold_day,PLTR,2026-02-24 19:30:00+00:00,2026-02-24 20:55:00+00:00,1,95.8,0.528,128.67999267578125,52.83105386531659,0.17421009360834347,EOD,WIN,0.059027777777777776
3,v2_hold_day,PLTR,2026-02-27 20:55:00+00:00,2026-03-02 14:30:00+00:00,1,21.5,0.393,137.2100067138672,-582.7499426921612,-2.0076556853930656,STOP_LOSS,LOSS,2.732638888888889
3,v2_hold_day,PLTR,2026-03-05 14:30:00+00:00,2026-03-05 20:55:00+00:00,1,4.8,0.273,154.02999877929688,-118.17761508257007,-0.6149200165597504,EOD,LOSS,0.2673611111111111
3,v2_hold_day,PLTR,2026-03-10 19:55:00+00:00,2026-03-11 15:35:00+00:00,1,19.4,0.379,151.1699981689453,139.09672672428655,0.5422693033697958,PROFIT_TARGET,WIN,0.8194444444444444
3,v2_hold_day,PLTR,2026-03-16 15:35:00+00:00,2026-03-16 19:55:00+00:00,1,19.2,0.352,152.35000610351562,-41.20040395516633,-0.13837020322322252,EOD,LOSS,0.18055555555555555
3,v2_hold_day,PLTR,2026-03-19 19:55:00+00:00,2026-03-20 19:55:00+00:00,1,13.1,0.293,155.6999969482422,-224.81910455395612,-1.1316551478353944,EOD,LOSS,1.0
3,v2_hold_day,PLTR,2026-03-25 19:55:00+00:00,2026-03-26 14:45:00+00:00,1,15.2,0.309,154.99000549316406,-428.03456907708954,-2.13671153206786,STOP_LOSS,LOSS,0.7847222222222222
3,v2_hold_day,PLTR,2026-03-31 14:45:00+00:00,2026-03-31 19:55:00+00:00,1,34.5,0.458,141.71499633789062,-312.48605839649815,-1.0313249467567756,EOD,LOSS,0.2152777777777778
3,v2_hold_day,PLTR,2026-04-06 19:55:00+00:00,2026-04-07 19:15:00+00:00,1,3.1,0.216,147.9499969482422,158.6242087646577,0.714785411020441,PROFIT_TARGET,WIN,0.9722222222222222
3,v2_hold_day,PLTR,2026-04-10 19:15:00+00:00,2026-04-10 19:55:00+00:00,1,69.3,0.762,128.18020629882812,141.93156589543202,0.33537282306153643,EOD,WIN,0.027777777777777776
3,v2_hold_day,PLTR,2026-04-15 19:55:00+00:00,2026-04-16 19:55:00+00:00,1,6.1,0.243,142.14999389648438,-37.711813043124124,-0.15959019093408588,EOD,LOSS,1.0
3,v2_hold_day,PLTR,2026-04-21 19:55:00+00:00,2026-04-22 14:20:00+00:00,1,17.4,0.335,145.97000122070312,-461.4920745706458,-2.109292871599194,STOP_LOSS,LOSS,0.7673611111111112
3,v3_phaseB,PLTR,2026-02-24 19:30:00+00:00,2026-03-20 19:30:00+00:00,1,95.8,0.528,128.67999267578125,65.56865375655758,0.2087604547812711,HARD_DTE_21,WIN,24.0
3,v3_phaseB,PLTR,2026-03-25 19:30:00+00:00,2026-04-10 13:30:00+00:00,1,16.3,0.317,155.6199951171875,-489.05391413427174,-2.168995896319599,STOP_LOSS,LOSS,15.75
3,v3_phaseB,PLTR,2026-04-15 13:30:00+00:00,2026-04-22 14:25:00+00:00,1,9.0,0.266,136.7899932861328,-311.1411296438989,-2.009745724605765,STOP_LOSS,LOSS,7.038194444444445
3,v4_filtered,PLTR,2026-02-24 19:30:00+00:00,2026-03-20 19:30:00+00:00,1,95.8,0.528,128.67999267578125,65.56865375655758,0.2087604547812711,HARD_DTE_21,WIN,24.0
3,v4_filtered,PLTR,2026-04-01 13:45:00+00:00,2026-04-20 13:35:00+00:00,1,32.0,0.439,144.77000427246094,141.6154518197148,0.5135742111256663,PROFIT_TARGET,WIN,18.993055555555557
3,v4_filtered,PLTR,2026-04-23 13:35:00+00:00,2026-04-23 13:40:00+00:00,1,50.1,0.604,148.46499633789062,248.71823823910856,0.5771465724821138,PROFIT_TARGET,WIN,0.01
3,v5_hedged,PLTR,2026-02-24 19:30:00+00:00,2026-03-20 19:30:00+00:00,3,95.8,0.528,128.67999267578125,196.70596126967274,0.2087604547812711,HARD_DTE_21,WIN,24.0
3,v5_hedged,PLTR,2026-04-01 13:45:00+00:00,2026-04-20 13:35:00+00:00,1,32.0,0.439,144.77000427246094,141.6154518197148,0.5135742111256663,PROFIT_TARGET,WIN,18.993055555555557
3,v5_hedged,PLTR,2026-04-23 13:35:00+00:00,2026-04-23 13:40:00+00:00,2,50.1,0.604,148.46499633789062,497.4364764782171,0.5771465724821138,PROFIT_TARGET,WIN,0.01
3,v1_baseline,MU,2026-02-24 19:30:00+00:00,2026-03-11 14:10:00+00:00,1,60.2,0.645,419.25,605.3557192880418,0.6772741930835844,PROFIT_TARGET,WIN,14.777777777777779
3,v1_baseline,MU,2026-03-16 14:10:00+00:00,2026-04-14 15:45:00+00:00,1,63.9,1.037,447.33990478515625,609.6297271335796,0.6505986806974541,PROFIT_TARGET,WIN,29.06597222222222
3,v1_baseline,MU,2026-04-17 15:45:00+00:00,2026-04-23 19:55:00+00:00,1,25.2,0.563,456.875,-70.28707436401191,-0.07918560074330606,END_OF_RANGE,LOSS,6.173611111111111
3,v2_hold_day,MU,2026-02-24 19:30:00+00:00,2026-02-24 20:55:00+00:00,1,60.2,0.645,419.25,33.64196800917938,0.046065862662593354,EOD,WIN,0.059027777777777776
3,v2_hold_day,MU,2026-02-27 20:55:00+00:00,2026-03-02 14:40:00+00:00,1,5.3,0.312,412.25,408.7161516230169,0.793901084464971,PROFIT_TARGET,WIN,2.7395833333333335
3,v2_hold_day,MU,2026-03-05 14:40:00+00:00,2026-03-05 20:55:00+00:00,1,0.7,0.274,397.6099853515625,-190.48528102494123,-0.4075657621623757,EOD,LOSS,0.2604166666666667
3,v2_hold_day,MU,2026-03-10 19:55:00+00:00,2026-03-11 19:55:00+00:00,1,5.0,0.326,403.45001220703125,-485.3965973652702,-0.9434062903487879,EOD,LOSS,1.0
3,v2_hold_day,MU,2026-03-16 19:55:00+00:00,2026-03-17 19:55:00+00:00,1,8.0,0.339,441.7799987792969,-442.2970059140479,-0.7930706482166074,EOD,LOSS,1.0
3,v2_hold_day,MU,2026-03-20 19:55:00+00:00,2026-03-23 13:30:00+00:00,1,18.0,0.437,423.0,469.7526701607199,0.7468995520978658,PROFIT_TARGET,WIN,2.732638888888889
3,v2_hold_day,MU,2026-03-26 13:30:00+00:00,2026-03-26 19:55:00+00:00,1,24.7,0.527,373.8301086425781,-295.2781111555744,-0.4588100114510949,EOD,LOSS,0.2673611111111111
3,v2_hold_day,MU,2026-03-31 19:55:00+00:00,2026-04-01 19:55:00+00:00,1,28.7,0.581,337.614990234375,-350.11558178362634,-0.5387360619291197,EOD,LOSS,1.0
3,v2_hold_day,MU,2026-04-07 19:55:00+00:00,2026-04-08 19:55:00+00:00,1,13.3,0.389,377.70001220703125,-439.10493459272254,-0.7828662072628173,EOD,LOSS,1.0
3,v2_hold_day,MU,2026-04-13 19:55:00+00:00,2026-04-14 19:55:00+00:00,1,9.6,0.336,426.489990234375,-459.1201834220172,-0.8488412759848764,EOD,LOSS,1.0
3,v2_hold_day,MU,2026-04-17 19:55:00+00:00,2026-04-20 13:30:00+00:00,1,7.4,0.303,455.0199890136719,388.89903030497453,0.7458718162128317,PROFIT_TARGET,WIN,2.732638888888889
3,v2_hold_day,MU,2026-04-23 13:30:00+00:00,2026-04-23 19:55:00+00:00,1,21.0,0.502,477.30999755859375,-31.571151316480695,-0.04504763956186079,EOD,LOSS,0.2673611111111111
3,v3_phaseB,MU,2026-02-24 19:30:00+00:00,2026-03-10 13:35:00+00:00,1,60.2,0.645,419.25,619.7667735737216,0.5075960575085461,PROFIT_TARGET,WIN,13.753472222222221
3,v3_phaseB,MU,2026-03-13 13:35:00+00:00,2026-03-20 19:55:00+00:00,1,35.8,0.687,418.75,624.6451281744679,0.5014448484111933,PROFIT_TARGET,WIN,7.263888888888889
3,v3_phaseB,MU,2026-03-25 19:55:00+00:00,2026-04-14 17:20:00+00:00,1,11.8,0.354,382.0899963378906,-1100.7105807626929,-2.025225930301292,STOP_LOSS,LOSS,19.89236111111111
3,v3_phaseB,MU,2026-04-17 17:20:00+00:00,2026-04-23 19:55:00+00:00,1,26.3,0.578,456.57000732421875,126.33606035797396,0.10371363926554725,END_OF_RANGE,WIN,6.107638888888889
3,v4_filtered,MU,2026-02-24 19:30:00+00:00,2026-03-10 13:35:00+00:00,1,60.2,0.645,419.25,619.7667735737216,0.5075960575085461,PROFIT_TARGET,WIN,13.753472222222221
3,v4_filtered,MU,2026-03-13 13:35:00+00:00,2026-03-20 19:55:00+00:00,1,35.8,0.687,418.75,624.6451281744679,0.5014448484111933,PROFIT_TARGET,WIN,7.263888888888889
3,v4_filtered,MU,2026-03-31 18:55:00+00:00,2026-04-14 19:55:00+00:00,1,36.0,0.679,332.4200134277344,-2038.397318712309,-2.0663982999538946,STOP_LOSS,LOSS,14.041666666666666
3,v4_filtered,MU,2026-04-22 13:30:00+00:00,2026-04-22 18:05:00+00:00,1,38.1,0.75,466.0,718.8887938438631,0.5001089187328552,PROFIT_TARGET,WIN,0.1909722222222222
3,v5_hedged,MU,2026-02-24 19:30:00+00:00,2026-03-10 13:35:00+00:00,2,60.2,0.645,419.25,1239.5335471474432,0.5075960575085461,PROFIT_TARGET,WIN,13.753472222222221
3,v5_hedged,MU,2026-03-13 13:35:00+00:00,2026-03-20 19:55:00+00:00,1,35.8,0.687,418.75,624.6451281744679,0.5014448484111933,PROFIT_TARGET,WIN,7.263888888888889
3,v5_hedged,MU,2026-03-31 18:55:00+00:00,2026-04-14 19:55:00+00:00,1,36.0,0.679,332.4200134277344,-2038.397318712309,-2.0663982999538946,STOP_LOSS,LOSS,14.041666666666666
3,v5_hedged,MU,2026-04-22 13:30:00+00:00,2026-04-22 18:05:00+00:00,1,38.1,0.75,466.0,718.8887938438631,0.5001089187328552,PROFIT_TARGET,WIN,0.1909722222222222
